sent1,sent2,logits0,logits1,label
功能型党支部有什么作用,多元化联动能发挥什么作用,-0.45829343795776367,0.674526035785675,1
功能型党支部有什么作用,谭述森为什么义无反顾投身到北斗事业之中,3.8054568767547607,-3.4651126861572266,0
功能型党支部有什么作用,浙江大批推进贫困户的先锋团队，近年来涌现出什么队伍,2.8405942916870117,-2.7119476795196533,0
功能型党支部有什么作用,航天科工是什么,3.329477310180664,-2.8190996646881104,0
功能型党支部有什么作用,韩沂的身份是什么,3.1738617420196533,-2.88223934173584,0
功能型党支部有什么作用,什么是微网格运行一年多来，村里的矛盾纠纷越来越少,3.2733490467071533,-3.224320650100708,0
功能型党支部有什么作用,党的组织生活，不能形式大于内容和村党代表会是怎么看待的,1.5363188982009888,-1.016213059425354,0
功能型党支部有什么作用,五年安置规划由哪些部门共同编制,4.087270736694336,-3.668144941329956,0
功能型党支部有什么作用,更多时候，人们为什么会选择席地而坐,3.3886473178863525,-2.9764373302459717,0
功能型党支部有什么作用,每次党日活动都是一次党性洗礼,0.8964297771453857,-0.7122378349304199,0
功能型党支部有什么作用,连心桥的社区治理工作目前有什么作用,1.4220880270004272,-1.40589439868927,0
功能型党支部有什么作用,什么是提高地方高校办学质量,3.7677876949310303,-3.3982770442962646,0
功能型党支部有什么作用,在很多人看来，如果一个村里有5项县重点工程，该村一定处于发展机遇期,4.338724613189697,-3.884660482406616,0
功能型党支部有什么作用,为什么人才竞争格局正在发生深刻变化,4.339668273925781,-3.8825509548187256,0
功能型党支部有什么作用,历史唯物主义的观点是什么,3.967371702194214,-3.7874386310577393,0
功能型党支部有什么作用,中国有望实现什么样的社会主义,4.193853855133057,-4.019516944885254,0
功能型党支部有什么作用,常委进支部活动的规定是什么,-2.1196320056915283,2.1840696334838867,1
功能型党支部有什么作用,对创新基层党组织服务模式有何启示,1.757773995399475,-1.5504399538040161,0
功能型党支部有什么作用,习近平总书记在党的十九大报告中阐释了什么,2.7717859745025635,-2.7008581161499023,0
功能型党支部有什么作用,脱贫攻坚工作中，加它村党支部根据建档立卡户调查表统计情况做到了怎样的工作,-0.4485217332839966,0.49178946018218994,1
功能型党支部有什么作用,一般规定与一般规定不一致的是什么,1.910322666168213,-1.5600063800811768,0
功能型党支部有什么作用,从建设目的看，中国军队有什么作用,1.5598548650741577,-1.165765404701233,0
功能型党支部有什么作用,计划经济时代下，组织体系科层化、资源分割、互不隶属，党建工作往往也是哪些,-1.2849791049957275,0.9478480219841003,1
功能型党支部有什么作用,安装小区大门前还给车主留了多长时间,3.9547548294067383,-3.5274603366851807,0
功能型党支部有什么作用,截至去年底，沙区10.2万群众脱贫致富的成果是什么,3.424269914627075,-3.288925886154175,0
功能型党支部有什么作用,树牢党的什么理想,1.5136858224868774,-1.2573329210281372,0
功能型党支部有什么作用,他特别强调的是什么,2.4593985080718994,-2.1500542163848877,0
功能型党支部有什么作用,牧业再造突泉贷款的资金是多少,4.44072151184082,-4.038381576538086,0
功能型党支部有什么作用,在关于李呈瑞提出的五大问题中，刘雪庵坚持什么样的观点,4.150503635406494,-4.326957702636719,0
功能型党支部有什么作用,要求真务实、真抓实干，做什么,2.0071921348571777,-1.8338285684585571,0
功能型党支部有什么作用,哪里就是安吉县山川乡马家弄村,3.4593241214752197,-3.511094331741333,0
功能型党支部有什么作用,中国健康医疗的发展现状,3.972853899002075,-3.6222336292266846,0
功能型党支部有什么作用,考生如何查看本人面试成绩,2.6078779697418213,-2.2368977069854736,0
功能型党支部有什么作用,韩国有什么类型的党派,-1.3391193151474,1.4560054540634155,1
功能型党支部有什么作用,热闹的政治学习有什么变化,1.9788249731063843,-1.6283921003341675,0
功能型党支部有什么作用,人才的价值是什么,3.1448874473571777,-2.73083233833313,0
功能型党支部有什么作用,容错与容错保证关系是什么,3.3956313133239746,-2.845421552658081,0
功能型党支部有什么作用,导全军坚决维护党中央权威和集中统一领导，保证部队绝对忠诚、绝对纯洁、绝对可靠。坚持党的一些优势是什么,2.4327664375305176,-2.1121745109558105,0
功能型党支部有什么作用,对地方各级委员会委员和候补委员的上述处分，必须经过谁审议,3.8495352268218994,-3.421628713607788,0
功能型党支部有什么作用,下基层工作和调查研究注重哪些方面,2.6023242473602295,-2.0797369480133057,0
功能型党支部有什么作用,近日，厦门湖里区非公领域党组织积极参与什么活动,-0.5721294283866882,0.24245332181453705,1
功能型党支部有什么作用,各类金融机构要积极支持农村改革发展,4.129674911499023,-3.7151715755462646,0
功能型党支部有什么作用,北仑区通过什么方式向人民群众征集关于提升政府服务工作方面的意见建议,3.3876686096191406,-3.1603705883026123,0
功能型党支部有什么作用,政治工作什么时候开始,0.9282755255699158,-0.49571532011032104,0
功能型党支部有什么作用,人民代表大会制度是否行使国家权力,2.6374969482421875,-2.1233069896698,0
功能型党支部有什么作用,什么是三评全过程的监督评估机制,3.1609036922454834,-2.613003730773926,0
功能型党支部有什么作用,资格考察对象分管部门（单位) 进行的个别谈话范围主要包括哪些,2.9652671813964844,-2.6044528484344482,0
功能型党支部有什么作用,全社会关心特殊教育的大家注意是什么,4.1324310302734375,-3.607210636138916,0
功能型党支部有什么作用,各地区各部门要结合实际制定贯彻落实本工作规划的实施办法，做好怎样的工作,3.7892868518829346,-3.5262911319732666,0
功能型党支部有什么作用,雷锋离开我们56年了，雷锋精神何时家喻户晓,4.200462341308594,-3.854755401611328,0
功能型党支部有什么作用,《中国健康少年队》的明确队长是指什么,3.3047215938568115,-2.875178575515747,0
功能型党支部有什么作用,教育学院积极推进什么样的模式学校,3.4847776889801025,-3.111095666885376,0
功能型党支部有什么作用,社区成立了哪些社区成立了广场舞健身队,1.6360763311386108,-1.3644919395446777,0
功能型党支部有什么作用,尼玛扎西从西北农业大学毕业后，进入正在组建的西藏农牧科学院从事什么工作,4.09066104888916,-3.866719961166382,0
功能型党支部有什么作用,党组对其管理的党员干部实施党纪处分，应当按照规定程序来做出什么,1.3598533868789673,-1.0808883905410767,0
功能型党支部有什么作用,联合作战指挥机构的配套设置有什么变化,2.816570520401001,-2.468467950820923,0
功能型党支部有什么作用,「史牍郎号」的有效性是什么,3.472377061843872,-3.033979654312134,0
功能型党支部有什么作用,田大益是怎样评价武者的,3.2127785682678223,-3.1087520122528076,0
功能型党支部有什么作用,新时代国有商业银行的青年干部要提高政治站位，做什么样的,3.4551303386688232,-3.024887800216675,0
功能型党支部有什么作用,我们这几年抓党建工作的主要特点是什么,1.6684242486953735,-1.4167917966842651,0
功能型党支部有什么作用,第77集团军遴选优秀政治教员怎么组成云团队,2.367220401763916,-2.089399576187134,0
功能型党支部有什么作用,中央委员会、中央政治局、中央政治局常务委员会是什么,0.26853710412979126,-0.28939032554626465,0
功能型党支部有什么作用,为什么邻居们没有注意到他们搬家的,3.324303150177002,-3.188391923904419,0
功能型党支部有什么作用,村集体有20亩茶山一直在出租状态，年租金多少,4.025979995727539,-3.7483718395233154,0
功能型党支部有什么作用,甘肃省检察机关今年一季度主要做出什么,4.519175052642822,-4.061323165893555,0
功能型党支部有什么作用,注重哪些方面的教育培训干部有什么作用,-2.1271631717681885,2.0249392986297607,1
功能型党支部有什么作用,谢祥华如何评价燃动沙市总引擎的,3.344197988510132,-3.340055227279663,0
功能型党支部有什么作用,习近平同志的语气是什么,3.287013292312622,-3.1751296520233154,0
功能型党支部有什么作用,天心区坡子街街道是哪个城市的一个区域,3.630204916000366,-3.4475817680358887,0
功能型党支部有什么作用,上海铁路局附属机场学校实施岗位培训的要求是什么,4.370665550231934,-4.028229236602783,0
功能型党支部有什么作用,在何时何地，人们必须学习新型国际关系,3.7990520000457764,-3.8520281314849854,0
功能型党支部有什么作用,什么是系统党建表彰机制,-1.3312016725540161,1.344254732131958,1
功能型党支部有什么作用,肖士国说的全称是什么,2.843841314315796,-2.4732487201690674,0
功能型党支部有什么作用,该集团党委第一届委员会选举的人是谁,1.7514926195144653,-1.1916611194610596,0
功能型党支部有什么作用,人民网在什么方面扮演了重要作用,2.29669451713562,-2.1263210773468018,0
功能型党支部有什么作用,和平区活动期间，利用特有的党建联建平台，带来了哪些便利,1.7133452892303467,-1.6007004976272583,0
功能型党支部有什么作用,什么是机关行政编制,-0.2873271107673645,0.30704522132873535,1
功能型党支部有什么作用,党委（党组）书记对全面从严治党的影响是什么,0.026360906660556793,-0.2395724505186081,0
功能型党支部有什么作用,吵架双方是谁,3.4045181274414062,-3.0216667652130127,0
功能型党支部有什么作用,党员通过此窗口可以查看什么,-0.6281939744949341,0.7112618684768677,1
功能型党支部有什么作用,实用指什么,0.7571347951889038,-0.4229825735092163,0
功能型党支部有什么作用,有什么样的作用,-0.8983876705169678,1.0777289867401123,1
功能型党支部有什么作用,化州市新海水产有限公司怎么解决村400人就业,4.342813968658447,-4.017276763916016,0
功能型党支部有什么作用,江苏大学的研讨会和研讨会现在举行的时间和地点是什么,3.97224497795105,-3.5631515979766846,0
功能型党支部有什么作用,干部考察文书档案由哪个部门负责建立和管理,2.368483304977417,-2.0095973014831543,0
功能型党支部有什么作用,教育是培养什么样的人才,3.503889322280884,-3.148911476135254,0
功能型党支部有什么作用,为什么厉林集团注重和管理好好中国实验室,4.206913471221924,-3.938098669052124,0
功能型党支部有什么作用,持续实施什么计划,2.058849334716797,-1.8358145952224731,0
功能型党支部有什么作用,实际上，这只只是什么,2.770081043243408,-2.6291801929473877,0
功能型党支部有什么作用,宪法支持怎样的进行宪法修改,3.476888418197632,-3.03220272064209,0
功能型党支部有什么作用,周海江如何评价周海江,3.1931135654449463,-2.62835955619812,0
功能型党支部有什么作用,李国强书记说社区的所有工作，目的是什么,2.639871835708618,-2.299448013305664,0
功能型党支部有什么作用,公务员培训的原则是什么,2.9893202781677246,-2.6451220512390137,0
功能型党支部有什么作用,唐山银行党委的工作思路是怎样的,2.0395760536193848,-1.4807038307189941,0
功能型党支部有什么作用,在这个空间，大家如何看待垃圾分类,3.254702568054199,-3.1729466915130615,0
功能型党支部有什么作用,2014年，省财政安排15.75亿元用于村、社区运转保障经费有多少,3.4812700748443604,-3.368756055831909,0
功能型党支部有什么作用,具有许多新的历史特点的伟大斗争的新胜利是什么,3.7937963008880615,-3.4969146251678467,0
功能型党支部有什么作用,鼓励高校毕业生到什么地方就业,4.06768798828125,-3.5714333057403564,0
功能型党支部有什么作用,该奖励奖励的机制是什么,2.4781291484832764,-2.0627644062042236,0
功能型党支部有什么作用,大型对公客户主要涉及什么业务,3.07108998298645,-2.701324939727783,0
功能型党支部有什么作用,推行新学校素质评价有什么好处,2.236999750137329,-2.0564892292022705,0
功能型党支部有什么作用,富士康按照什么样的原则，大力推进地缘、业缘、趣缘党组织设置模式,0.8734198808670044,-0.8696938753128052,0
功能型党支部有什么作用,五马监督教育法律的草案对于民众是有什么规定,2.9831011295318604,-2.5714261531829834,0
功能型党支部有什么作用,仁义站得益于哪个平台,3.5712006092071533,-3.1775100231170654,0
功能型党支部有什么作用,近代以来，中华民族在什么背景下实现和发展了中国人民的根本利益,4.348904609680176,-4.183335781097412,0
功能型党支部有什么作用,干部弄虚作假获取学历或者学位的，应当怎么处理,4.209351539611816,-3.761556386947632,0
功能型党支部有什么作用,4月7日上午，省社会主义学院会议室内气氛热烈，省委直属机关工委常态化联络服务工作组正在这里耐心解答什么,3.8603110313415527,-3.3909902572631836,0
功能型党支部有什么作用,对于这家企业所说的这次拒绝措施是,3.2922656536102295,-3.1058743000030518,0
功能型党支部有什么作用,5名党员在征地拆迁中漫天要价，抵制拆迁的原因是什么,2.5202066898345947,-2.318864583969116,0
功能型党支部有什么作用,《条例》第十四条所称初步核实情况报告的内容是什么,3.757985830307007,-3.4144480228424072,0
功能型党支部有什么作用,实践中，申请人如何表达自己的入党愿望,0.8094630241394043,-0.5820542573928833,0
功能型党支部有什么作用,什么是生态环境保护管理体制,3.482348918914795,-3.060608386993408,0
功能型党支部有什么作用,梁万涛认为农民的顾虑源自什么,3.8511850833892822,-3.480098247528076,0
功能型党支部有什么作用,什么是一些经济发达国家之所以成为世界性的人才集聚地,3.9237442016601562,-3.7412986755371094,0
功能型党支部有什么作用,机车信号灯示示灯的灯号是什么,3.527972459793091,-3.2852184772491455,0
功能型党支部有什么作用,为什么要加强和改进基层党组织建设,0.027610786259174347,-0.12332265079021454,0
功能型党支部有什么作用,为什么同行的县委组织部同志补充道：：刘雪庵没脱岗、没误事,3.3363516330718994,-2.8649134635925293,0
功能型党支部有什么作用,五眼红卫星集中开展祭扫烈士墓、敬献花篮、宣读祭文、瞻仰遗物和继承先烈遗志宣誓活动，组织哪些人重温入党入团入队誓词,3.40850567817688,-3.206618070602417,0
功能型党支部有什么作用,中央财经大学马克思主义学院打造了什么微信公众号,3.4411745071411133,-3.324270486831665,0
功能型党支部有什么作用,我们要用什么武装学生,2.835994243621826,-2.433615207672119,0
功能型党支部有什么作用,什么是健全企业运营管理人才资格体系,4.059347152709961,-3.7430660724639893,0
功能型党支部有什么作用,宪法的性质决定了社会地位的变化,3.392824411392212,-2.8923885822296143,0
功能型党支部有什么作用,新建的公共就业创业服务体系有什么意义,2.8185653686523438,-2.6463680267333984,0
功能型党支部有什么作用,路。整体基层基层的发展现状,0.3157992362976074,-0.4369090795516968,0
功能型党支部有什么作用,什么是思政课,0.6867828369140625,-0.3671538829803467,0
功能型党支部有什么作用,红旗经验形成的重要证据是什么,2.8935165405273438,-2.515552282333374,0
功能型党支部有什么作用,目前，全区11个社区中有几个社区成立党委,0.1687045395374298,-0.2199549525976181,0
功能型党支部有什么作用,四个全面战略布局闪耀着什么的理论光辉,4.249547958374023,-3.9813833236694336,0
功能型党支部有什么作用,全员落实不漏人，既要抓好什么,1.0805305242538452,-1.197708249092102,0
功能型党支部有什么作用,什么是杨元让,2.5285043716430664,-2.187103509902954,0
功能型党支部有什么作用,赵世良曾担任过哪些职位,3.25693678855896,-2.906299352645874,0
功能型党支部有什么作用,童维新为什么主动回家乡白纸棚村担任名誉村书记,3.860290288925171,-3.4739134311676025,0
功能型党支部有什么作用,第六，坚持什么样的理念,2.861685037612915,-2.7316031455993652,0
功能型党支部有什么作用,中国科学技术大学重点领域科研骨干人才分配激励办法的工作是怎样的,4.399415016174316,-3.9330079555511475,0
功能型党支部有什么作用,美国支部为什么坚持坚持支部工作清单化,-2.9605953693389893,2.793856143951416,1
功能型党支部有什么作用,对徐丽的主动报名者是谁,4.26930046081543,-3.8554601669311523,0
功能型党支部有什么作用,是什么叫得了社会福利的更多用于保障和改善民生,3.8587396144866943,-3.362194776535034,0
功能型党支部有什么作用,登革热疾病突发的1986年，陈桂芳做出了什么决定,4.090123176574707,-3.9428322315216064,0
功能型党支部有什么作用,在关于维护核心的论述，出自哪些方面,3.0250823497772217,-2.618462324142456,0
功能型党支部有什么作用,非公党建结合扶贫的现实情况,-0.9016283750534058,0.6633275151252747,1
功能型党支部有什么作用,怎样才能被用好选人用人突出问题,1.8515219688415527,-1.442966103553772,0
功能型党支部有什么作用,中翼神仙鸡基地怎么样,3.990924119949341,-3.682227373123169,0
功能型党支部有什么作用,河南骏通车辆有限公司把党课上在一线，在机器轰鸣的车间挤出什么,2.706239700317383,-2.272599935531616,0
功能型党支部有什么作用,梅河口市运用开发配建政策筹措多少万元,4.257187843322754,-3.9335262775421143,0
功能型党支部有什么作用,人才流动配置机制的什么,2.4141688346862793,-2.0289602279663086,0
功能型党支部有什么作用,王永志同志强调了什么,2.949939012527466,-2.677292585372925,0
功能型党支部有什么作用,日本工业大学实验中心有什么变化,3.6709132194519043,-3.277597665786743,0
功能型党支部有什么作用,加快建设什么体系,1.2561180591583252,-1.0549627542495728,0
功能型党支部有什么作用,谁认为夏霄璇的第一批受益者是谁,4.122790813446045,-3.720581293106079,0
功能型党支部有什么作用,今年，稷下街道淄江社区、金茵社区等6个社区已经成立离退休干部党支部，共多少名离退休党员,-1.0053554773330688,0.44893813133239746,1
功能型党支部有什么作用,对于加强思想淬炼，有什么意义,1.8160229921340942,-1.580888032913208,0
功能型党支部有什么作用,特困人员救助供养的重要内容是什么,3.454831600189209,-3.1414451599121094,0
功能型党支部有什么作用,所有进社区党员可根据什么操作来加入其中的一支，并认领一个服务岗位,-0.8884914517402649,0.8487603068351746,1
功能型党支部有什么作用,登封市委党建办的负责同志说,2.0810043811798096,-1.6202260255813599,0
功能型党支部有什么作用,中华民族在社会上有什么特点,3.529592752456665,-3.244389295578003,0
功能型党支部有什么作用,为什么要推进高校征兵大量提高服务,3.9060351848602295,-3.3860669136047363,0
功能型党支部有什么作用,苏联红军攻克柏林后，红旗升起了什么作用,2.3463528156280518,-2.3151354789733887,0
功能型党支部有什么作用,学校培养的优秀班长有哪些,2.3017146587371826,-1.9456210136413574,0
功能型党支部有什么作用,坚决做到两个维护的必要条件是什么,3.1940925121307373,-2.8269190788269043,0
功能型党支部有什么作用,社会威信与政府有什么区别,1.9096410274505615,-1.4973081350326538,0
功能型党支部有什么作用,仲裁的仲裁对象是谁,3.8545351028442383,-3.453573703765869,0
功能型党支部有什么作用,新时代下民办高校共产党员怎么样才能进入新时代的社会,2.859297037124634,-2.355814218521118,0
功能型党支部有什么作用,11． 区分不同情况的改革有什么意义,2.4290220737457275,-2.0766403675079346,0
功能型党支部有什么作用,要办好企业，做大蛋糕一般是怎样的,2.8353610038757324,-2.429270029067993,0
功能型党支部有什么作用,什么是绝密级公文,1.8581210374832153,-1.4654921293258667,0
功能型党支部有什么作用,群鹏飞飞的发展理念是什么,3.3246347904205322,-3.0097100734710693,0
功能型党支部有什么作用,学校实施一流本科人才培养总目标的目标是什么,3.9415090084075928,-3.5856425762176514,0
功能型党支部有什么作用,田恒是国家的大家,3.140083074569702,-2.6848244667053223,0
功能型党支部有什么作用,列宁是怎样评价工人阶级的,3.5800158977508545,-3.4461371898651123,0
功能型党支部有什么作用,学校产业园区非公企业党组织覆盖率是多少,1.0923255681991577,-1.052965521812439,0
功能型党支部有什么作用,后勤工程学院学员如何评价这一学校的发展,4.139825820922852,-3.787576913833618,0
功能型党支部有什么作用,什么是综合运用第三方的政府绩效奖励,3.3569610118865967,-3.11263108253479,0
功能型党支部有什么作用,家门口服务体系建设，就是浦东在社会治理领域进行的什么成功实践,3.5367977619171143,-3.4479241371154785,0
功能型党支部有什么作用,军委领导对于宣讲工作持有什么要求,2.4831480979919434,-2.1553728580474854,0
功能型党支部有什么作用,为什么全面建成小康社会的底线任务和标志性指标,3.8527443408966064,-3.338644504547119,0
功能型党支部有什么作用,这些将推动全球治理理念创新发展，引领全球治理体系和治理规则变革的内容是什么,4.163218975067139,-4.362773418426514,0
功能型党支部有什么作用,共产党员是否具有被称为优秀的党员,0.0654037669301033,0.13108617067337036,1
功能型党支部有什么作用,海南省实验中心认真组织学习什么,3.5109775066375732,-3.129080057144165,0
功能型党支部有什么作用,分隔离墙是怎么样的一种策略,2.8760621547698975,-2.5607898235321045,0
功能型党支部有什么作用,沈美珍笑得怎么样,3.3404581546783447,-3.1072919368743896,0
功能型党支部有什么作用,新疆维吾尔自治区管理局的工作是如何做的,3.7187845706939697,-3.3229358196258545,0
功能型党支部有什么作用,该省军区为什么要强调选拔工作纪律,3.1167449951171875,-2.5704426765441895,0
功能型党支部有什么作用,作风问题怎么样,1.3222227096557617,-0.9028836488723755,0
功能型党支部有什么作用,青年年轻知年应该做什么,2.7484586238861084,-2.4366276264190674,0
功能型党支部有什么作用,马克思提出的观点是什么,3.401719808578491,-2.9641029834747314,0
功能型党支部有什么作用,12月8日，星期日，天气阴冷吗,3.3086466789245605,-3.0632150173187256,0
功能型党支部有什么作用,吕伍生什么时候开始琢磨过,3.776942729949951,-3.564730405807495,0
功能型党支部有什么作用,何衍春是怎么评价孙揆的,3.485013246536255,-3.319497585296631,0
功能型党支部有什么作用,有压力的人，有什么特点,3.403867483139038,-2.993842363357544,0
功能型党支部有什么作用,这种情况下不会被追究责任的,3.0242116451263428,-2.9194705486297607,0
功能型党支部有什么作用,该奖项评选符合什么条件的中青年干部,2.0598397254943848,-1.984584927558899,0
功能型党支部有什么作用,习近平指出什么是中国有个大家的5年,3.5683162212371826,-3.468496799468994,0
功能型党支部有什么作用,当前复工复产过程中，有关部门出台了什么政策,3.905845880508423,-3.558159589767456,0
功能型党支部有什么作用,基层武装工作真难抓，再这样下去，专武干部就成打酱油的了了,2.7246382236480713,-2.398198127746582,0
功能型党支部有什么作用,新冠肺炎疫情全球大流行进一步加剧了什么,3.8955299854278564,-3.762730360031128,0
功能型党支部有什么作用,高峰时期，整个施工区有多少人,4.024360656738281,-3.6230576038360596,0
功能型党支部有什么作用,什么是拓展非学历继续教育,3.817979097366333,-3.490731716156006,0
功能型党支部有什么作用,项目部为什么要及时伸出援助义务,2.6936779022216797,-2.2686574459075928,0
功能型党支部有什么作用,全会提出的全面深化改革是在哪里里,3.4929282665252686,-3.1063497066497803,0
功能型党支部有什么作用,从中央到地方，有何不同之处,1.813187837600708,-1.5256932973861694,0
功能型党支部有什么作用,网络信用技术研究中心成立了什么平台,3.1827752590179443,-2.7892754077911377,0
功能型党支部有什么作用,孔子学院提高了什么质量,3.8217880725860596,-3.6252896785736084,0
功能型党支部有什么作用,为什么要推进思政课建设,1.637754201889038,-1.3141123056411743,0
功能型党支部有什么作用,爱鱼怎样吃,2.4708707332611084,-2.198936700820923,0
功能型党支部有什么作用,树仔镇的实际情况是什么,3.251210927963257,-2.906675338745117,0
功能型党支部有什么作用,按照材料来源、发生时间、表现内容和考察对象所起的作用有什么作用,1.6206022500991821,-1.24222993850708,0
功能型党支部有什么作用,学校是什么样的地方,2.977092981338501,-2.5840072631835938,0
功能型党支部有什么作用,为什么村民韩宇周面对舅舅吴仕买出租土地举棋不定,4.394807815551758,-4.071652889251709,0
功能型党支部有什么作用,王永志在1994年以来主要有什么成就,2.71062970161438,-2.448228120803833,0
功能型党支部有什么作用,张海华说，贫困户缺资金的原因是什么,3.891608476638794,-3.551363706588745,0
功能型党支部有什么作用,为什么包家社区党总支书记石金贺喊出了拆防盗窗后被偷找我的保证,3.5173325538635254,-3.46053147315979,0
功能型党支部有什么作用,南京奥林匹克体育中心有什么举措,3.148027181625366,-2.9779245853424072,0
功能型党支部有什么作用,参加与此次申辩的党员有什么权利,1.0291962623596191,-0.5029318928718567,0
功能型党支部有什么作用,王吉和同事们到处调研、听取意见，最后，确立以陶瓷文化为基础，发展起了什么,3.99764347076416,-3.953415870666504,0
功能型党支部有什么作用,在《太阳的囚徒》中，王安被谁处死刑,3.328584671020508,-3.3305797576904297,0
功能型党支部有什么作用,成立了党建办,-1.608056902885437,1.5778824090957642,1
功能型党支部有什么作用,我们党的规矩是怎样的,1.3321057558059692,-0.6695653796195984,0
功能型党支部有什么作用,他们的化身是什么,2.6269023418426514,-2.321960687637329,0
功能型党支部有什么作用,中国坚持党的理念是什么,2.902437448501587,-2.5539422035217285,0
功能型党支部有什么作用,王永志在何时刻刻刻刻刻铭记嘱托和关心关于中，要諄諄嘱托和关心奉献党们，党的每一个人都要记住我们的这一生命中的贡献,3.684694766998291,-3.5876543521881104,0
功能型党支部有什么作用,人才创新机制有什么作用,-0.41895514726638794,0.5954557657241821,1
功能型党支部有什么作用,何种情况下，应当向本人反馈,3.5753743648529053,-3.155036211013794,0
功能型党支部有什么作用,严谨性怎样保证年会程序的正常运行,2.0525636672973633,-1.8060033321380615,0
功能型党支部有什么作用,有权处理信访问题的责任部门要严格按照什么样的原则去做,4.4720258712768555,-4.107316970825195,0
功能型党支部有什么作用,去年10月，水口乡后坟村57岁的老党员朱自珍因为什么而感动不已,3.9067256450653076,-3.5587217807769775,0
功能型党支部有什么作用,克州阿图什市的贫困户有什么特点,3.2514657974243164,-2.9994447231292725,0
功能型党支部有什么作用,水头镇建立的目的是什么,2.8162758350372314,-2.5634689331054688,0
功能型党支部有什么作用,建成一流的马克思主义教学基地，最根本的是干好什么这个主业主课,3.874847650527954,-3.5570228099823,0
功能型党支部有什么作用,参照公务员法管理的机关是什么,1.870640516281128,-1.6873233318328857,0
功能型党支部有什么作用,为什么一些党员遇到问题习惯找上级领导，忽视了基层党支部常规规矩,-1.4098893404006958,1.177477240562439,1
功能型党支部有什么作用,这是一项好评的什么,2.568211317062378,-2.439786672592163,0
功能型党支部有什么作用,十九大报告提出了什么,2.499215841293335,-2.2362313270568848,0
功能型党支部有什么作用,什么是武汉余兴区的新境界,3.3267934322357178,-3.0740509033203125,0
功能型党支部有什么作用,该奖励奖励的具体内容是什么,2.7190558910369873,-2.475187063217163,0
功能型党支部有什么作用,直接接受其他的教会团体下可以直接接受谁的教育,2.8690407276153564,-2.614147186279297,0
功能型党支部有什么作用,伊利集团什么时候开始与土默特左旗10个村党支部签署党建共建协议,0.3219408690929413,-0.3588898181915283,0
功能型党支部有什么作用,新区加大投入对直管区内的离任村(居) 干部有什么变化,1.7903910875320435,-1.812663197517395,0
功能型党支部有什么作用,公司对于清理规范的管理措施是什么,3.045804262161255,-2.54445743560791,0
功能型党支部有什么作用,纪检监察机关信访举报部门对属于本机关受理的什么情况应当在收到检举控告之日起15个工作日内告知实名检举控告人受理情况,3.231818199157715,-2.858614206314087,0
功能型党支部有什么作用,开展争创五面红旗嘎查村活动的活动目的是什么,2.5310041904449463,-2.167966604232788,0
功能型党支部有什么作用,敢于在什么问题上拍板,3.295210123062134,-2.7030885219573975,0
功能型党支部有什么作用,前款所列市场价格包括哪些,3.449355363845825,-3.0934131145477295,0
功能型党支部有什么作用,该奖项的职务是怎样的,3.2174861431121826,-2.6768646240234375,0
功能型党支部有什么作用,毛泽东同志是怎样评价官僚主义的,3.382540225982666,-3.220184564590454,0
功能型党支部有什么作用,区域为什么要推进无偿服务,3.729832649230957,-3.159982919692993,0
功能型党支部有什么作用,天津职业技术师范大学的毕业生如今，天津职业技术师范大学的毕业生如何,2.3896467685699463,-2.20763897895813,0
功能型党支部有什么作用,对于这个村的特殊性体现在哪里,3.014293670654297,-2.738701820373535,0
功能型党支部有什么作用,众人拾柴火焰高的时候是什么时候,3.4852893352508545,-2.9675495624542236,0
功能型党支部有什么作用,新疆保险险的投融融资基金一般是注重什么,4.041577339172363,-3.727778673171997,0
功能型党支部有什么作用,村干部为什么要实行定职责、定任务、定奖惩、定报酬的,1.4214447736740112,-0.9739555716514587,0
功能型党支部有什么作用,阳泉市矿区为什么较好地解决了管理层级多、办事效率低、街道和社区职能错位、居民自治职能缺位等弊端,2.695411205291748,-2.3398897647857666,0
功能型党支部有什么作用,为什么全党要有组织纪律,0.02738652378320694,0.22142325341701508,1
功能型党支部有什么作用,斑条所称食品安全包括哪些方面,3.443671941757202,-2.924959182739258,0
功能型党支部有什么作用,习近平总书记是如何指出道德的,3.4334990978240967,-3.225517511367798,0
功能型党支部有什么作用,武汉信用科技在哪里,3.97884202003479,-3.6506245136260986,0
功能型党支部有什么作用,坚持不断提高越南站的地位,3.867014169692993,-3.518209457397461,0
功能型党支部有什么作用,代表名额的分配根据什么原则确定,2.5961763858795166,-1.9405988454818726,0
功能型党支部有什么作用,对于这个问题，收谁负责,3.9411351680755615,-3.516042470932007,0
功能型党支部有什么作用,谁曾担任上海警方的首任领队,3.866806983947754,-3.712965488433838,0
功能型党支部有什么作用,为什么要调整优化政府机构设置和职能配置，不够科学、职责缺位和效能不高问题,4.043155193328857,-3.690674066543579,0
功能型党支部有什么作用,什么是破解贫困难题的前提,2.6567394733428955,-2.228344678878784,0
功能型党支部有什么作用,中国粮油化工股份有限公司的主要工作是什么,3.129362106323242,-2.6560139656066895,0
功能型党支部有什么作用,温守文的习惯是什么,2.9628493785858154,-2.4795901775360107,0
功能型党支部有什么作用,化学化工学院红色班级伯坚班在何时如一日组织开展夕阳红关爱慰问活动,3.4982945919036865,-3.2699291706085205,0
功能型党支部有什么作用,红梅县贫困户有何变化,3.479556083679199,-3.0611891746520996,0
